MoveS,MovePGN,Player,TimeUsed,Time,Evaluation,HRDelta,TPM,Board,Game,DeltaPos,AbsHRAfter,AbsHRBefore,AbsHRAfter_altro,AbsHRBefore_altro
bxc6,['b7c6'],b,31.8,60,-0.52,-9.0,3.1999999999999993,r3kbnr/3bpppp/1ppp4/1B6/4P3/8/PPP2PPP/RNB1K2R w KQkq - 0 9,Game0529-4,0.020000000000000018,18,18,2,18
Bc4,['b5c4'],w,30.1,62,-1.05,2.0,2.6000000000000014,r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9,Game0529-4,0.53,5,4,10,11
g6,['g7g6'],b,42.4,73,-1.05,-3.0,10.599999999999998,r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10,Game0529-4,0.0,6,6,5,6
Be3,['c1e3'],w,34.8,78,-1.16,-3.0,4.699999999999996,r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/4B3/PPP2PPP/RN2K2R b KQkq - 1 10,Game0529-4,0.10999999999999988,7,6,7,6
c5,['c6c5'],b,44.9,80,0.0,-3.0,2.5,r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/4B3/PPP2PPP/RN2K2R w KQkq - 0 11,Game0529-4,1.16,7,6,7,6
Nc3,['b1c3'],w,37.4,83,-0.04,-2.0,2.6000000000000014,r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11,Game0529-4,0.04,4,6,8,6
Nf6,['g8f6'],b,64.7,103,-0.04,-10.0,19.800000000000004,r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R w KQkq - 2 12,Game0529-4,0.0,20,20,5,20
O-O,['e1g1'],w,42.2,107,-0.07,1.0,4.800000000000004,r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 b kq - 3 12,Game0529-4,0.030000000000000006,2,4,10,11
Bg7,['f8g7'],b,67.3,110,-0.13,-3.0,2.5999999999999943,r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13,Game0529-4,0.06,9,12,2,12
Bg5,['e3g5'],w,53.1,121,-0.57,2.0,10.899999999999999,r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13,Game0529-4,0.43999999999999995,7,5,16,12
Bc6,['d7c6'],b,80.1,134,-0.16,13.0,12.799999999999997,r3k2r/4ppbp/1pbp1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 6 14,Game0529-4,0.4099999999999999,26,27,6,27
Bxf6,['g5f6'],w,57.5,138,-0.19,3.0,4.399999999999999,r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14,Game0529-4,0.03,6,7,16,16
Bxf6,['g7f6'],b,88.0,146,-0.25,9.0,7.900000000000006,r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15,Game0529-4,0.06,18,21,7,21
Nd5,['c3d5'],w,77.0,165,-0.39,0.0,19.5,r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15,Game0529-4,0.14,1,0,4,3
Bxd5,['c6d5'],b,99.0,176,-0.26,-5.0,11.0,r3k2r/4pp1p/1p1p1bp1/2pb4/2B1P3/8/PPP2PPP/R4RK1 w kq - 0 16,Game0529-4,0.13,10,10,1,10
Bxd5,['c4d5'],w,78.4,178,-0.28,1.0,1.4000000000000057,r3k2r/4pp1p/1p1p1bp1/2pB4/4P3/8/PPP2PPP/R4RK1 b kq - 0 16,Game0529-4,0.020000000000000018,2,2,7,5
Rb8,['a8b8'],b,105.9,185,0.01,-6.0,6.900000000000006,1r2k2r/4pp1p/1p1p1bp1/2pB4/4P3/8/PPP2PPP/R4RK1 w k - 1 17,Game0529-4,0.29000000000000004,13,12,2,12
f4,['f2f4'],w,88.8,195,-0.97,8.0,10.399999999999991,1r2k2r/4pp1p/1p1p1bp1/2pB4/4PP2/8/PPP3PP/R4RK1 b k - 0 17,Game0529-4,0.98,16,16,13,16
e6,['e7e6'],b,136.9,226,-0.37,1.0,31.0,1r2k2r/5p1p/1p1ppbp1/2pB4/4PP2/8/PPP3PP/R4RK1 w k - 0 18,Game0529-4,0.6,3,3,9,11
Bc6+,['d5c6'],w,92.9,230,-0.64,0.0,4.1000000000000085,1r2k2r/5p1p/1pBppbp1/2p5/4PP2/8/PPP3PP/R4RK1 b k - 1 18,Game0529-4,0.27,2,1,2,1
Ke7,['e8e7'],b,145.7,239,-0.71,-4.0,8.799999999999983,1r5r/4kp1p/1pBppbp1/2p5/4PP2/8/PPP3PP/R4RK1 w - - 2 19,Game0529-4,0.06999999999999995,10,8,2,8
g4,['g2g4'],w,101.0,247,-1.2,-4.0,8.099999999999994,1r5r/4kp1p/1pBppbp1/2p5/4PPP1/8/PPP4P/R4RK1 b - - 0 19,Game0529-4,0.49,10,8,10,10
Bxb2,['f6b2'],b,149.0,250,-1.23,-5.0,3.3000000000000114,1r5r/4kp1p/1pBpp1p1/2p5/4PPP1/8/PbP4P/R4RK1 w - - 0 20,Game0529-4,0.030000000000000027,10,12,10,12
Rab1,['a1b1'],w,101.8,251,-1.14,-6.0,0.7999999999999972,1r5r/4kp1p/1pBpp1p1/2p5/4PPP1/8/PbP4P/1R3RK1 b - - 1 20,Game0529-4,0.09000000000000008,12,12,10,12
Bd4+,['b2d4'],b,151.5,254,-1.02,-2.0,2.5,1r5r/4kp1p/1pBpp1p1/2p5/3bPPP1/8/P1P4P/1R3RK1 w - - 2 21,Game0529-4,0.11999999999999988,4,7,12,11
Kg2,['g1g2'],w,107.2,259,-1.3,-4.0,5.400000000000006,1r5r/4kp1p/1pBpp1p1/2p5/3bPPP1/8/P1P3KP/1R3R2 b - - 3 21,Game0529-4,0.28,8,9,5,9
h5,['h7h5'],b,156.3,264,-0.67,-1.0,4.800000000000011,1r5r/4kp2/1pBpp1p1/2p4p/3bPPP1/8/P1P3KP/1R3R2 w - - 0 22,Game0529-4,0.63,3,2,12,6
h3,['h2h3'],w,111.8,269,-2.45,-8.0,4.599999999999994,1r5r/4kp2/1pBpp1p1/2p4p/3bPPP1/7P/P1P3K1/1R3R2 b - - 0 22,Game0529-4,1.7800000000000002,16,16,12,16
hxg4,"['h5g4', 'h3g4']",b,159.9,272,-3.45,-3.0,3.5999999999999943,1r5r/4kp2/1pBpp1p1/2p5/3bPPP1/8/P1P3K1/1R3R2 b - - 0 23,Game0529-4,1.0,6,7,12,16
hxg4,"['h5g4', 'h3g4']",w,111.9,272,-3.45,-4.0,0.10000000000000853,1r5r/4kp2/1pBpp1p1/2p5/3bPPP1/8/P1P3K1/1R3R2 b - - 0 23,Game0529-4,0.0,8,12,12,12
Rbc8,['b8c8'],b,167.8,280,0.0,-1.0,7.900000000000006,2r4r/4kp2/1pBpp1p1/2p5/3bPPP1/8/P1P3K1/1R3R2 w - - 1 24,Game0529-4,3.45,3,2,8,8
Rxb6,['b1b6'],w,114.5,283,-0.06,-1.0,2.5999999999999943,2r4r/4kp2/1RBpp1p1/2p5/3bPPP1/8/P1P3K1/5R2 b - - 0 24,Game0529-4,0.06,5,6,2,6
Rc7,['c8c7'],b,181.7,297,-0.08,-3.0,13.899999999999977,7r/2r1kp2/1RBpp1p1/2p5/3bPPP1/8/P1P3K1/5R2 w - - 1 25,Game0529-4,0.020000000000000004,8,6,5,6
Rb7,['b6b7'],w,120.9,303,-1.48,-2.0,6.400000000000006,7r/1Rr1kp2/2Bpp1p1/2p5/3bPPP1/8/P1P3K1/5R2 b - - 2 25,Game0529-4,1.4,4,5,6,7
Rxb7,['c7b7'],b,184.7,306,-0.47,-3.0,3.0,7r/1r2kp2/2Bpp1p1/2p5/3bPPP1/8/P1P3K1/5R2 w - - 0 26,Game0529-4,1.01,7,7,4,7
Bxb7,['c6b7'],w,122.7,308,-1.87,-2.0,1.7999999999999972,7r/1B2kp2/3pp1p1/2p5/3bPPP1/8/P1P3K1/5R2 b - - 0 26,Game0529-4,1.4000000000000001,4,4,7,6
e5,['e6e5'],b,187.3,310,0.8,-4.0,2.6000000000000227,7r/1B2kp2/3p2p1/2p1p3/3bPPP1/8/P1P3K1/5R2 w - - 0 27,Game0529-4,2.67,9,8,4,8
fxe5,['f4e5'],w,127.4,315,-0.61,-2.0,4.700000000000003,7r/1B2kp2/3p2p1/2p1P3/3bP1P1/8/P1P3K1/5R2 b - - 0 27,Game0529-4,1.4100000000000001,5,4,7,6
Bxe5,['d4e5'],b,188.5,316,-0.24,-4.0,1.1999999999999886,7r/1B2kp2/3p2p1/2p1b3/4P1P1/8/P1P3K1/5R2 w - - 0 28,Game0529-4,0.37,8,9,5,9
Bd5,['b7d5'],w,128.8,318,-0.39,-2.0,1.4000000000000057,7r/4kp2/3p2p1/2pBb3/4P1P1/8/P1P3K1/5R2 b - - 1 28,Game0529-4,0.15000000000000002,4,5,6,7
f6,['f7f6'],b,193.1,322,0.07,0.0,4.599999999999994,7r/4k3/3p1pp1/2pBb3/4P1P1/8/P1P3K1/5R2 w - - 0 29,Game0529-4,0.46,0,4,7,4
Rh1,['f1h1'],w,133.4,327,0.08,-5.0,4.599999999999994,7r/4k3/3p1pp1/2pBb3/4P1P1/8/P1P3K1/7R b - - 1 29,Game0529-4,0.009999999999999995,10,10,6,10
Rxh1,['h8h1'],b,215.0,349,0.11,-2.0,21.900000000000006,8/4k3/3p1pp1/2pBb3/4P1P1/8/P1P3K1/7r w - - 0 30,Game0529-4,0.03,7,4,8,8
Kxh1,['g2h1'],w,135.7,351,0.06,3.0,2.299999999999983,8/4k3/3p1pp1/2pBb3/4P1P1/8/P1P5/7K b - - 0 30,Game0529-4,0.05,6,6,9,6
g5,['g6g5'],b,221.1,357,0.15,-5.0,6.099999999999994,8/4k3/3p1p2/2pBb1p1/4P1P1/8/P1P5/7K w - - 0 31,Game0529-4,0.09,10,11,10,11
Kg2,['h1g2'],w,138.2,360,0.09,6.0,2.5,8/4k3/3p1p2/2pBb1p1/4P1P1/8/P1P3K1/8 b - - 1 31,Game0529-4,0.06,13,12,9,12
Kd8,['e7d8'],b,223.2,362,0.13,-2.0,2.0999999999999943,3k4/8/3p1p2/2pBb1p1/4P1P1/8/P1P3K1/8 w - - 2 32,Game0529-4,0.04000000000000001,6,7,12,9
Kf3,"['g2f3', 'd8c7']",w,143.1,367,0.0,6.0,4.900000000000006,8/2k5/3p1p2/2pBb1p1/4P1P1/5K2/P1P5/8 w - - 4 33,Game0529-4,0.13,14,12,10,12
Kc7,"['g2f3', 'd8c7']",b,223.8,367,0.0,-4.0,0.6000000000000227,8/2k5/3p1p2/2pBb1p1/4P1P1/5K2/P1P5/8 w - - 4 33,Game0529-4,0.0,14,12,14,12
Ke3,"['f3e3', 'c7b6']",w,146.4,371,-0.02,8.0,3.3000000000000114,8/8/1k1p1p2/2pBb1p1/4P1P1/4K3/P1P5/8 w - - 6 34,Game0529-4,0.02,16,16,9,16
Kb6,"['f3e3', 'c7b6']",b,223.9,371,-0.02,-1.0,0.09999999999999432,8/8/1k1p1p2/2pBb1p1/4P1P1/4K3/P1P5/8 w - - 6 34,Game0529-4,0.0,16,16,16,16
Kd3,['e3d3'],w,147.3,372,0.0,8.0,0.9000000000000057,8/8/1k1p1p2/2pBb1p1/4P1P1/3K4/P1P5/8 b - - 7 34,Game0529-4,0.02,16,16,9,16
Kb5,['b6b5'],b,235.4,383,0.0,5.0,11.5,8/8/3p1p2/1kpBb1p1/4P1P1/3K4/P1P5/8 w - - 8 35,Game0529-4,0.0,15,10,10,10
Bc4+,['d5c4'],w,152.1,388,0.0,0.0,4.799999999999983,8/8/3p1p2/1kp1b1p1/2B1P1P1/3K4/P1P5/8 b - - 9 35,Game0529-4,0.0,1,2,13,6
Kb4,['b5b4'],b,238.0,391,0.0,12.0,2.5999999999999943,8/8/3p1p2/2p1b1p1/1kB1P1P1/3K4/P1P5/8 w - - 10 36,Game0529-4,0.0,24,25,1,25
Bb3,['c4b3'],w,163.5,402,0.0,0.0,11.400000000000006,8/8/3p1p2/2p1b1p1/1k2P1P1/1B1K4/P1P5/8 b - - 11 36,Game0529-4,0.0,1,0,12,8
Kb5,['b4b5'],b,296.9,461,0.01,-3.0,58.89999999999998,8/8/3p1p2/1kp1b1p1/4P1P1/1B1K4/P1P5/8 w - - 12 37,Game0529-4,0.01,7,6,4,6
a3,['a2a3'],w,182.8,480,0.0,6.0,19.30000000000001,8/8/3p1p2/1kp1b1p1/4P1P1/PB1K4/2P5/8 b - - 0 37,Game0529-4,0.01,12,12,17,15
Ka5,['b5a5'],b,309.3,493,0.0,-13.0,12.400000000000034,8/8/3p1p2/k1p1b1p1/4P1P1/PB1K4/2P5/8 w - - 1 38,Game0529-4,0.0,26,26,20,26
Kc4,['d3c4'],w,187.4,497,0.0,14.0,4.599999999999994,8/8/3p1p2/k1p1b1p1/2K1P1P1/PB6/2P5/8 b - - 2 38,Game0529-4,0.0,28,28,26,28
Kb6,['a5b6'],b,321.0,509,0.0,-7.0,11.699999999999989,8/8/1k1p1p2/2p1b1p1/2K1P1P1/PB6/2P5/8 w - - 3 39,Game0529-4,0.0,14,18,24,19
a4,['a3a4'],w,192.1,514,0.0,10.0,4.699999999999989,8/8/1k1p1p2/2p1b1p1/P1K1P1P1/1B6/2P5/8 b - - 0 39,Game0529-4,0.0,20,20,16,20
Ka5,['b6a5'],b,323.4,516,0.0,-5.0,2.3999999999999773,8/8/3p1p2/k1p1b1p1/P1K1P1P1/1B6/2P5/8 w - - 1 40,Game0529-4,0.0,11,10,20,20
c3,['c2c3'],w,245.6,569,0.0,0.0,53.5,8/8/3p1p2/k1p1b1p1/P1K1P1P1/1BP5/8/8 b - - 0 40,Game0529-4,0.0,2,1,5,7
Kb6,['a5b6'],b,336.4,582,0.0,-2.0,13.0,8/8/1k1p1p2/2p1b1p1/P1K1P1P1/1BP5/8/8 w - - 1 41,Game0529-4,0.0,6,4,2,4
Kd5,['c4d5'],w,249.3,586,0.0,0.0,3.700000000000017,8/8/1k1p1p2/2pKb1p1/P3P1P1/1BP5/8/8 b - - 2 41,Game0529-4,0.0,3,2,8,2
Ka5,['b6a5'],b,349.1,599,0.0,-10.0,12.700000000000045,8/8/3p1p2/k1pKb1p1/P3P1P1/1BP5/8/8 w - - 3 42,Game0529-4,0.0,22,21,5,21
Kc4,['d5c4'],w,254.0,604,0.0,4.0,4.699999999999989,8/8/3p1p2/k1p1b1p1/P1K1P1P1/1BP5/8/8 b - - 4 42,Game0529-4,0.0,8,9,16,14
Kb6,['a5b6'],b,357.8,612,0.0,-10.0,8.699999999999989,8/8/1k1p1p2/2p1b1p1/P1K1P1P1/1BP5/8/8 w - - 5 43,Game0529-4,0.0,20,20,5,20
Bd1,['b3d1'],w,273.0,631,0.0,4.0,19.0,8/8/1k1p1p2/2p1b1p1/P1K1P1P1/2P5/8/3B4 b - - 6 43,Game0529-4,0.0,8,9,9,9
Ka5,['b6a5'],b,361.7,635,0.0,-4.0,3.8999999999999773,8/8/3p1p2/k1p1b1p1/P1K1P1P1/2P5/8/3B4 w - - 7 44,Game0529-4,0.0,8,9,5,9
Kd5,['c4d5'],w,279.6,642,0.0,2.0,6.600000000000023,8/8/3p1p2/k1pKb1p1/P3P1P1/2P5/8/3B4 b - - 8 44,Game0529-4,0.0,5,4,5,6
Kb6,['a5b6'],b,369.8,650,0.0,-2.0,8.100000000000023,8/8/1k1p1p2/2pKb1p1/P3P1P1/2P5/8/3B4 w - - 9 45,Game0529-4,0.0,6,5,5,5
Be2,['d1e2'],w,285.9,656,0.0,-1.0,6.2999999999999545,8/8/1k1p1p2/2pKb1p1/P3P1P1/2P5/4B3/8 b - - 10 45,Game0529-4,0.0,2,4,6,4
Ka5,['b6a5'],b,377.9,664,0.0,-5.0,8.099999999999966,8/8/3p1p2/k1pKb1p1/P3P1P1/2P5/4B3/8 w - - 11 46,Game0529-4,0.0,10,10,4,10
Bb5,['e2b5'],w,291.7,670,0.0,2.0,5.800000000000011,8/8/3p1p2/kBpKb1p1/P3P1P1/2P5/8/8 b - - 12 46,Game0529-4,0.0,4,5,5,6
Kb6,['a5b6'],b,383.0,675,0.0,-4.0,5.100000000000023,8/8/1k1p1p2/1BpKb1p1/P3P1P1/2P5/8/8 w - - 13 47,Game0529-4,0.0,9,8,3,8
c4,['c3c4'],w,295.1,679,0.0,0.0,3.400000000000034,8/8/1k1p1p2/1BpKb1p1/P1P1P1P1/8/8/8 b - - 0 47,Game0529-4,0.0,1,1,6,4
Ka5,"['b6a5', 'd5c6']",b,385.2,681,0.0,-5.0,2.1999999999999886,8/8/2Kp1p2/kBp1b1p1/P1P1P1P1/8/8/8 b - - 2 48,Game0529-4,0.0,11,10,1,10
Kc6,"['b6a5', 'd5c6']",w,295.6,681,0.0,0.0,0.5,8/8/2Kp1p2/kBp1b1p1/P1P1P1P1/8/8/8 b - - 2 48,Game0529-4,0.0,11,10,6,10
Kb4,['a5b4'],b,389.8,686,4.91,-5.0,4.600000000000023,8/8/2Kp1p2/1Bp1b1p1/PkP1P1P1/8/8/8 w - - 3 49,Game0529-4,4.91,10,11,2,11
Kb6,['c6b6'],w,299.5,690,5.15,1.0,3.8999999999999773,8/8/1K1p1p2/1Bp1b1p1/PkP1P1P1/8/8/8 b - - 4 49,Game0529-4,0.2400000000000002,4,3,6,6
Kc3,['b4c3'],b,395.3,695,8.32,-6.0,5.5,8/8/1K1p1p2/1Bp1b1p1/P1P1P1P1/2k5/8/8 w - - 5 50,Game0529-4,3.17,13,12,7,12
a5,['a4a5'],w,301.0,697,8.74,5.0,1.5,8/8/1K1p1p2/PBp1b1p1/2P1P1P1/2k5/8/8 b - - 0 50,Game0529-4,0.41999999999999993,10,11,12,11
Kd3,['c3d3'],b,400.6,702,8.24,-5.0,5.300000000000011,8/8/1K1p1p2/PBp1b1p1/2P1P1P1/3k4/8/8 w - - 1 51,Game0529-4,0.5,10,12,8,12
a6,"['a5a6', 'd3e4']",w,302.7,704,8.31,2.0,1.6999999999999886,8/8/PK1p1p2/1Bp1b1p1/2P1k1P1/8/8/8 w - - 0 52,Game0529-4,0.07000000000000028,5,4,7,9
Kxe4,"['a5a6', 'd3e4']",b,400.7,704,8.31,-4.0,0.0999999999999659,8/8/PK1p1p2/1Bp1b1p1/2P1k1P1/8/8/8 w - - 0 52,Game0529-4,0.0,9,11,7,11
a7,['a6a7'],w,304.8,706,8.34,3.0,2.1000000000000227,8/P7/1K1p1p2/1Bp1b1p1/2P1k1P1/8/8/8 b - - 0 52,Game0529-4,0.02999999999999936,6,6,8,8
f5,['f6f5'],b,408.1,713,8.34,0.0,7.400000000000034,8/P7/1K1p4/1Bp1bpp1/2P1k1P1/8/8/8 w - - 0 53,Game0529-4,0.0,9,3,9,5
gxf5,['g4f5'],w,307.7,716,8.08,6.0,2.8999999999999773,8/P7/1K1p4/1Bp1bPp1/2P1k3/8/8/8 b - - 0 53,Game0529-4,0.2599999999999998,13,12,27,12
Kxf5,['e4f5'],b,412.1,720,8.23,21.0,4.0,8/P7/1K1p4/1Bp1bkp1/2P5/8/8/8 w - - 0 54,Game0529-4,0.15000000000000036,44,42,17,42
a8=Q,['a7a8q'],w,310.8,723,7.48,10.0,3.1000000000000227,Q7/8/1K1p4/1Bp1bkp1/2P5/8/8/8 b - - 0 54,Game0529-4,0.75,22,20,35,28
g4,['g5g4'],b,413.8,725,7.75,22.0,1.6999999999999886,Q7/8/1K1p4/1Bp1bk2/2P3p1/8/8/8 w - - 0 55,Game0529-4,0.2699999999999996,48,45,22,45
Qg2,['a8g2'],w,319.3,734,8.22,14.0,8.5,8/8/1K1p4/1Bp1bk2/2P3p1/8/6Q1/8 b - - 1 55,Game0529-4,0.47000000000000064,28,28,40,40
g3,['g4g3'],b,417.5,737,8.95,25.0,3.6999999999999886,8/8/1K1p4/1Bp1bk2/2P5/6p1/6Q1/8 w - - 0 56,Game0529-4,0.7299999999999986,50,51,33,51
Kc6,['b6c6'],w,322.4,740,8.29,18.0,3.099999999999966,8/8/2Kp4/1Bp1bk2/2P5/6p1/6Q1/8 b - - 1 56,Game0529-4,0.6600000000000001,41,36,43,43
Kf4,['f5f4'],b,426.4,749,8.28,18.0,8.899999999999977,8/8/2Kp4/1Bp1b3/2P2k2/6p1/6Q1/8 w - - 2 57,Game0529-4,0.009999999999999787,36,40,41,41
Kd5,['c6d5'],w,323.9,751,9.61,22.0,1.5,8/8/3p4/1BpKb3/2P2k2/6p1/6Q1/8 b - - 3 57,Game0529-4,1.33,44,46,39,46
Ke3,['f4e3'],b,428.6,753,8.97,15.0,2.2000000000000455,8/8/3p4/1BpKb3/2P5/4k1p1/6Q1/8 w - - 4 58,Game0529-4,0.6399999999999988,30,33,41,45
Qe4+,['g2e4'],w,340.6,770,7.75,11.0,16.700000000000045,8/8/3p4/1BpKb3/2P1Q3/4k1p1/8/8 b - - 5 58,Game0529-4,1.2200000000000006,22,22,16,22
Kf2,['e3f2'],b,432.4,773,7.87,4.0,3.7999999999999545,8/8/3p4/1BpKb3/2P1Q3/6p1/5k2/8 w - - 6 59,Game0529-4,0.1200000000000001,8,10,24,22
Qc2+,['e4c2'],w,346.9,780,8.18,11.0,6.2999999999999545,8/8/3p4/1BpKb3/2P5/6p1/2Q2k2/8 b - - 7 59,Game0529-4,0.3099999999999996,25,24,12,24
Kg1,['f2g1'],b,437.9,785,#+6,-2.0,5.5,8/8/3p4/1BpKb3/2P5/6p1/2Q5/6k1 w - - 8 60,Game0529-4,11.82,5,4,24,23
Qd1+,['c2d1'],w,356.7,795,10.63,3.0,9.800000000000011,8/8/3p4/1BpKb3/2P5/6p1/8/3Q2k1 b - - 9 60,Game0529-4,2.450000000000001,7,11,9,11
Kh2,['g1h2'],b,445.7,803,13.83,-6.0,7.800000000000011,8/8/3p4/1BpKb3/2P5/6p1/7k/3Q4 w - - 10 61,Game0529-4,3.1999999999999993,12,13,12,13
Qe2+,['d1e2'],w,370.3,816,8.3,6.0,13.600000000000023,8/8/3p4/1BpKb3/2P5/6p1/4Q2k/8 b - - 11 61,Game0529-4,5.529999999999999,12,14,8,14
g2,['g3g2'],b,458.6,829,9.24,1.0,12.900000000000034,8/8/3p4/1BpKb3/2P5/8/4Q1pk/8 w - - 0 62,Game0529-4,0.9399999999999995,3,2,14,11
Ke6,['d5e6'],w,376.1,835,8.72,7.0,5.800000000000011,8/8/3pK3/1Bp1b3/2P5/8/4Q1pk/8 b - - 1 62,Game0529-4,0.5199999999999996,14,15,9,15
Kh1,['h2h1'],b,460.8,837,#+3,0.0,2.1999999999999886,8/8/3pK3/1Bp1b3/2P5/8/4Q1p1/7k w - - 2 63,Game0529-4,11.28,5,1,14,15
Bc6,['b5c6'],w,382.7,844,#+2,2.0,6.599999999999966,8/8/2BpK3/2p1b3/2P5/8/4Q1p1/7k b - - 3 63,Game0529-4,11.28,11,7,8,7
Kh2,['h1h2'],b,481.7,865,#+1,2.0,20.899999999999977,8/8/2BpK3/2p1b3/2P5/8/4Q1pk/8 w - - 4 64,Game0529-4,0,4,5,15,16
Qxg2#,['e2g2'],w,384.3,866,#+0,11.0,1.6000000000000227,8/8/2BpK3/2p1b3/2P5/8/6Qk/8 b - - 0 64,Game0529-4,0,22,27,13,27
f4,"['f2f4', 'd7d5']",w,0.0,0,-0.59,0.0,0.0,rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,Game0529-3,0.59,1,0,3,0
d5,"['f2f4', 'd7d5']",b,0.0,0,-0.59,3.0,0.0,rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,Game0529-3,0.0,6,0,3,0
Nf3,['g1f3'],w,1.4,2,-0.55,0.0,1.4,rnbqkbnr/ppp1pppp/8/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 1 2,Game0529-3,0.039999999999999925,1,0,3,0
Nc6,['b8c6'],b,14.6,16,-0.01,1.0,14.6,r1bqkbnr/ppp1pppp/2n5/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 2 3,Game0529-3,0.54,2,3,3,3
d4,['d2d4'],w,10.8,26,-0.02,11.0,9.4,r1bqkbnr/ppp1pppp/2n5/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 3,Game0529-3,0.01,26,22,14,22
e6,['e7e6'],b,17.6,29,0.21,0.0,3.0000000000000018,r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R w KQkq - 0 4,Game0529-3,0.22999999999999998,2,3,26,21
g3,['g2g3'],w,11.7,30,-0.47,15.0,0.8999999999999986,r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPP1P2P/RNBQKB1R b KQkq - 0 4,Game0529-3,0.6799999999999999,30,30,17,30
Bd6,['f8d6'],b,18.4,31,-0.2,2.0,0.7999999999999972,r1bqk1nr/ppp2ppp/2nbp3/3p4/3P1P2/5NP1/PPP1P2P/RNBQKB1R w KQkq - 1 5,Game0529-3,0.26999999999999996,4,4,30,29
Bg2,['f1g2'],w,13.1,32,0.04,15.0,1.4000000000000004,r1bqk1nr/ppp2ppp/2nbp3/3p4/3P1P2/5NP1/PPP1P1BP/RNBQK2R b KQkq - 2 5,Game0529-3,0.24000000000000002,30,30,17,30
Bb4+,['d6b4'],b,34.5,48,0.51,1.0,16.1,r1bqk1nr/ppp2ppp/2n1p3/3p4/1b1P1P2/5NP1/PPP1P1BP/RNBQK2R w KQkq - 3 6,Game0529-3,0.47000000000000003,2,3,26,28
Bd2,['c1d2'],w,16.7,52,0.5,10.0,3.5999999999999996,r1bqk1nr/ppp2ppp/2n1p3/3p4/1b1P1P2/5NP1/PPPBP1BP/RN1QK2R b KQkq - 4 6,Game0529-3,0.010000000000000009,20,21,11,21
Bxd2+,['b4d2'],b,37.0,54,0.8,0.0,2.5,r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPbP1BP/RN1QK2R w KQkq - 0 7,Game0529-3,0.30000000000000004,2,1,19,21
Nbxd2,['b1d2'],w,17.7,55,0.37,9.0,1.0,r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R b KQkq - 0 7,Game0529-3,0.43000000000000005,18,19,11,19
Nf6,['g8f6'],b,43.1,61,0.61,-1.0,6.100000000000001,r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8,Game0529-3,0.24,2,3,17,17
c3,['c2c3'],w,30.2,74,0.37,8.0,12.5,r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8,Game0529-3,0.24,17,17,9,17
Ne4,['f6e4'],b,58.8,89,1.26,2.0,15.699999999999996,r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9,Game0529-3,0.89,8,5,11,12
Nxe4,"['d2e4', 'd5e4']",w,42.4,102,0.99,2.0,12.2,r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10,Game0529-3,0.27,4,4,6,10
